protein name	average rank	rank(gcn)	rank(node2vec)	proximity to Covid-19(gcn)	proximity to Covid-19(node2vec)	shortest path to Covid-19	path length	involved pathway id	involved pathway name
PYHIN1	9005.5	12898	5113	-0.06666630797503939	1.5797466787862142	PYHIN1, HDAC2, covid-19	2	GO:0045893, GO:0031648, GO:0035457, GO:1900182, GO:0043388, GO:0050821, GO:1902164, GO:2000060	positive regulation of transcription, DNA-templated, protein destabilization, cellular response to interferon-alpha, positive regulation of protein localization to nucleus, positive regulation of DNA binding, protein stabilization, positive regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator, positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process
SLC29A2	9006.5	6353	11660	0.011408131589447337	1.0360929919176427	SLC29A2, HRAS, RAP1GDS1, covid-19	3	GO:0015858	nucleoside transport
SUMO1P1	9006.5	8161	9852	-0.010550302447704052	1.1786905820789246	SUMO1P1, FKBP10, covid-19	2		
SNORD18C	9007.5	10883	7132	-0.04166879017103228	1.3921033178598239	SNORD18C, TRIM25, POLA1, covid-19	3		
NME7	9007.5	16696	1319	-0.1435550244853527	2.236466440690976	NME7, CDK5RAP2, covid-19	2		
PDIA3	9008.5	4565	13452	0.037772197105464866	0.8902074081357865	PDIA3, ATP6V1A, covid-19	2		
PTGFR	9009.0	15682	2336	-0.11269851814201011	1.9602036275418557	PTGFR, NDFIP2, covid-19	2	GO:0008284, GO:0035584, GO:0071799	positive regulation of cell proliferation, calcium-mediated signaling using intracellular calcium source, cellular response to prostaglandin D stimulus
BTD	9009.0	15963	2055	-0.11965210743625862	2.018007905297176	BTD, AASS, covid-19	2		
NCAPH2	9010.0	15351	2669	-0.10555546938743729	1.8969266108948635	NCAPH2, GIGYF2, covid-19	2		
HES5	9010.0	10253	7767	-0.034263399334451355	1.3426828381165705	HES5, STAT3, DNMT1, covid-19	3	GO:0051216, GO:0008284, GO:0007219, GO:0048661, GO:2000737	cartilage development, positive regulation of cell proliferation, Notch signaling pathway, positive regulation of smooth muscle cell proliferation, negative regulation of stem cell differentiation
GSPT2	9010.5	17115	906	-0.16937022693442927	2.456773320047107	GSPT2, IDE, covid-19	2		
CHTF8	9011.5	14773	3250	-0.09475025183539709	1.7970984387154627	CHTF8, MOV10, covid-19	2		
TPI1P2	9012.0	11060	6964	-0.04351972625299854	1.4048777371350603	TPI1P2, GGT1, Glutathione, GPX1, covid-19	4		
WWTR1-AS1	9013.0	9693	8333	-0.028155726266521373	1.3014556806538795	WWTR1-AS1, TRIM25, POLA1, covid-19	3		
SGK3	9014.0	3620	14408	0.05434330795290714	0.8027221016586958	SGK3, fostamatinib, RIPK1, covid-19	3		
TFEC	9014.0	11358	6670	-0.04684371902254049	1.429003436355293	TFEC, HNRNPA1, AKAP8, covid-19	3		
DCTN2	9014.5	6676	11353	0.006962149804431319	1.060795530857649	DCTN2, LARP7, covid-19	2	GO:0000278, GO:0008283, GO:0071539	mitotic cell cycle, cell proliferation, protein localization to centrosome
WASHC2C	9016.5	9911	8122	-0.030331618419185642	1.3160613007991269	WASHC2C, ATXN1, UBAP2L, covid-19	3	GO:0042147, GO:1990126, GO:1900024	retrograde transport, endosome to Golgi, retrograde transport, endosome to plasma membrane, regulation of substrate adhesion-dependent cell spreading
RNF113B	9016.5	6608	11425	0.007614450674868538	1.0554784346591806	RNF113B, UBE2L3, EIF4E2, covid-19	3		
LINC01483	9018.5	10964	7073	-0.042559259480195885	1.3963295137714635	LINC01483, FBXO7, MARK3, covid-19	3		
PLA2G5	9019.0	6195	11843	0.013567148253059182	1.0217774528257801	PLA2G5, PLA2G4A, MOV10, covid-19	3	GO:0010518, GO:0070374	positive regulation of phospholipase activity, positive regulation of ERK1 and ERK2 cascade
RPS2P46	9022.5	9803	8242	-0.029288501397735298	1.3080846644975352	RPS2P46, TRIM25, POLA1, covid-19	3		
ITGA1	9023.0	3656	14390	0.053656695022899575	0.804851982966219	ITGA1, ITGB1, covid-19	2	GO:0007160, GO:0008285, GO:0032516	cell-matrix adhesion, negative regulation of cell proliferation, positive regulation of phosphoprotein phosphatase activity
MAP6	9023.0	4615	13431	0.03696873011589181	0.8926499232681764	MAP6, TRAF1, AKAP8, covid-19	3	GO:0032418, GO:0048813	lysosome localization, dendrite morphogenesis
CACNB1	9024.5	3141	14908	0.06360676149399702	0.7505930018078704	CACNB1, APP, EIF4E2, covid-19	3	GO:1902514, GO:1904646	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel, cellular response to amyloid-beta
NME2	9025.0	6086	11964	0.015208784671056824	1.010706633966095	NME2, G3BP1, covid-19	2	GO:0050679, GO:0045944, GO:0007229, GO:0009142, GO:0043066, GO:0045682, GO:0045618	positive regulation of epithelial cell proliferation, positive regulation of transcription by RNA polymerase II, integrin-mediated signaling pathway, nucleoside triphosphate biosynthetic process, negative regulation of apoptotic process, regulation of epidermis development, positive regulation of keratinocyte differentiation
MFF	9026.5	5586	12467	0.022520347313652017	0.9718653490482273	MFF, YWHAQ, MARK2, covid-19	3	GO:0001836, GO:0006626, GO:0008053, GO:0010821, GO:0016559, GO:0051260, GO:0043653, GO:0070584, GO:0090141, GO:0090200, GO:0090314, GO:1900063	release of cytochrome c from mitochondria, protein targeting to mitochondrion, mitochondrial fusion, regulation of mitochondrion organization, peroxisome fission, protein homooligomerization, mitochondrial fragmentation involved in apoptotic process, mitochondrion morphogenesis, positive regulation of mitochondrial fission, positive regulation of release of cytochrome c from mitochondria, positive regulation of protein targeting to membrane, regulation of peroxisome organization
POMZP3	9026.5	13003	5050	-0.068187657419731	1.5861122640331504	POMZP3, G3BP2, covid-19	2		
ADGRA3	9026.5	4434	13619	0.03995170567102061	0.875699952909609	ADGRA3, DLG1, ACTN2, GOLGA7, covid-19	4		
METTL25	9028.0	8362	9694	-0.013063527355636491	1.1912272355331377	METTL25, APP, EIF4E2, covid-19	3		
TGOLN2	9029.5	5334	12725	0.026182721825692146	0.9506059925792	TGOLN2, ATP6V1A, covid-19	2		
PRKD1	9030.0	5316	12744	0.026457350450560975	0.9490308224196511	PRKD1, MARK2, covid-19	2	GO:0035556, GO:0006468, GO:0001938, GO:0007030, GO:0045944, GO:0007265, GO:0010508, GO:0010595, GO:0018107, GO:0010976, GO:0018105, GO:0048010, GO:0031647, GO:0046777, GO:0032793, GO:0033138, GO:0034198, GO:0034599, GO:0045766, GO:0035924, GO:0038033, GO:2001028, GO:0043123, GO:0060548, GO:0043536, GO:0051092, GO:0071447, GO:0089700, GO:1901727	intracellular signal transduction, protein phosphorylation, positive regulation of endothelial cell proliferation, Golgi organization, positive regulation of transcription by RNA polymerase II, Ras protein signal transduction, positive regulation of autophagy, positive regulation of endothelial cell migration, peptidyl-threonine phosphorylation, positive regulation of neuron projection development, peptidyl-serine phosphorylation, vascular endothelial growth factor receptor signaling pathway, regulation of protein stability, protein autophosphorylation, positive regulation of CREB transcription factor activity, positive regulation of peptidyl-serine phosphorylation, cellular response to amino acid starvation, cellular response to oxidative stress, positive regulation of angiogenesis, cellular response to vascular endothelial growth factor stimulus, positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway, positive regulation of endothelial cell chemotaxis, positive regulation of I-kappaB kinase/NF-kappaB signaling, negative regulation of cell death, positive regulation of blood vessel endothelial cell migration, positive regulation of NF-kappaB transcription factor activity, cellular response to hydroperoxide, protein kinase D signaling, positive regulation of histone deacetylase activity
CTBP1	9030.5	7544	10517	-0.0032827790850811648	1.1279641306870012	CTBP1, HDAC2, covid-19	2	GO:0000122, GO:0051726, GO:0031065, GO:0035067, GO:0090241, GO:1903758	negative regulation of transcription by RNA polymerase II, regulation of cell cycle, positive regulation of histone deacetylation, negative regulation of histone acetylation, negative regulation of histone H4 acetylation, negative regulation of transcription from RNA polymerase II promoter by histone modification
IRF2BP2	9034.0	9230	8838	-0.022836434016564225	1.260522861857715	IRF2BP2, EIF4H, covid-19	2		
OR5F1	9035.5	5548	12523	0.02302707624195848	0.9665242924601999	OR5F1, UBE2D2, MIB1, covid-19	3		
PLAG1	9035.5	2909	15162	0.06878692730712452	0.7159782194441408	PLAG1, SMAD3, RBX1, covid-19	3	GO:0045944	positive regulation of transcription by RNA polymerase II
MT-CO1	9039.0	14653	3425	-0.09293023220482374	1.7737175719630018	MT-CO1, PLEKHA5, covid-19	2		
PDE4B	9040.5	11347	6734	-0.04664499225213033	1.4234026851458674	PDE4B, PRKACA, covid-19	2	GO:0006198, GO:0032729, GO:0032743, GO:0050852	cAMP catabolic process, positive regulation of interferon-gamma production, positive regulation of interleukin-2 production, T cell receptor signaling pathway
ID3	9042.0	5096	12988	0.029589110944950404	0.930607786357732	ID3, TCF12, covid-19	2	GO:0045892, GO:0043433	negative regulation of transcription, DNA-templated, negative regulation of DNA binding transcription factor activity
MAPK7	9042.0	3877	14207	0.049569803661276855	0.8225872827173794	MAPK7, GOLGB1, covid-19	2	GO:0060761, GO:0071560, GO:0045944, GO:0051247, GO:0034115, GO:0071363, GO:0036003, GO:0070301, GO:0071499, GO:1902176, GO:2000352, GO:2001240	negative regulation of response to cytokine stimulus, cellular response to transforming growth factor beta stimulus, positive regulation of transcription by RNA polymerase II, positive regulation of protein metabolic process, negative regulation of heterotypic cell-cell adhesion, cellular response to growth factor stimulus, positive regulation of transcription from RNA polymerase II promoter in response to stress, cellular response to hydrogen peroxide, cellular response to laminar fluid shear stress, negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway, negative regulation of endothelial cell apoptotic process, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
MRTO4	9042.0	8542	9542	-0.015011302688745634	1.2044362026458622	MRTO4, CUL2, covid-19	2		
GTF2H2B	9042.5	12372	5713	-0.05978496588356188	1.5193824192966099	GTF2H2B, HNRNPL, NEK9, covid-19	3		
SEZ6L2	9043.5	1161	16926	0.13697122463231526	0.35415371542498975	SEZ6L2, NTRK1, UBAP2L, covid-19	3		
VCAN	9043.5	12797	5290	-0.06539718758587951	1.562333288145223	VCAN, ADAMTS1, covid-19	2	GO:0001649	osteoblast differentiation
CCL22	9044.0	12571	5517	-0.06248821583054867	1.538371521291967	CCL22, PITRM1, covid-19	2		
COG4	9045.0	15342	2748	-0.10540722695479646	1.8805326946341223	COG4, NUP54, covid-19	2	GO:0006890, GO:0007030, GO:0048213	retrograde vesicle-mediated transport, Golgi to ER, Golgi organization, Golgi vesicle prefusion complex stabilization
ACYP2	9046.5	5347	12746	0.026067197655975316	0.9489107969755259	ACYP2, GAPDH, RAP1GDS1, covid-19	3		
PABPN1	9046.5	10140	7953	-0.03284801246101732	1.328837432320174	PABPN1, CUL2, covid-19	2	GO:0016973	poly(A)+ mRNA export from nucleus
DUSP28	9047.0	10846	7248	-0.04124688686893788	1.3829679687827503	DUSP28, DCTPP1, covid-19	2	GO:0016311	dephosphorylation
AKAP2	9047.0	11985	6109	-0.05472202546526921	1.4815555977677173	AKAP2, PRKAR2A, covid-19	2		
CACNB4	9047.0	4005	14089	0.04756353447041102	0.8354851010506651	CACNB4, CBX3, HDAC2, covid-19	3	GO:1901385	regulation of voltage-gated calcium channel activity
LRCH2	9048.5	15233	2864	-0.10300964144529462	1.8602920939189254	LRCH2, CEP250, covid-19	2		
RBM12	9049.0	11111	6987	-0.044129306225862086	1.4029415758089792	RBM12, GIGYF2, covid-19	2		
SLFN13	9049.0	14548	3550	-0.09108611562242108	1.7580074965607817	SLFN13, KDM6B, AKAP8, covid-19	3		
PMM1	9049.0	5539	12559	0.023185976810958832	0.9642627678505798	PMM1, RAB6A, GOLGA2, covid-19	3		
DALRD3	9050.0	16480	1620	-0.1348300134421469	2.138814824130134	DALRD3, CSNK2B, covid-19	2		
BANF1	9051.0	5381	12721	0.025644476819131422	0.9509470769547922	BANF1, HDAC2, covid-19	2	GO:0045071	negative regulation of viral genome replication
ENO1	9051.0	5365	12737	0.02579901618133762	0.9495959839519306	ENO1, POLA1, covid-19	2	GO:0000122, GO:0045892, GO:0010756, GO:0030308, GO:0045933, GO:0061621, GO:1903298, GO:2001171	negative regulation of transcription by RNA polymerase II, negative regulation of transcription, DNA-templated, positive regulation of plasminogen activation, negative regulation of cell growth, positive regulation of muscle contraction, canonical glycolysis, negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway, positive regulation of ATP biosynthetic process
SUCLG1	9051.5	6628	11475	0.007420412238672416	1.0515087413365913	SUCLG1, CTNNB1, SLC9A3R1, covid-19	3		
RCVRN	9052.0	4706	13398	0.035467932555270525	0.8947927755206844	RCVRN, SMAD3, RBX1, covid-19	3		
MTDH	9052.0	8185	9919	-0.010749108924799647	1.1746379254931631	MTDH, RIPK1, covid-19	2	GO:0000122, GO:0010508, GO:0043066, GO:0031663, GO:0045766, GO:0043123, GO:0051092, GO:0051897	negative regulation of transcription by RNA polymerase II, positive regulation of autophagy, negative regulation of apoptotic process, lipopolysaccharide-mediated signaling pathway, positive regulation of angiogenesis, positive regulation of I-kappaB kinase/NF-kappaB signaling, positive regulation of NF-kappaB transcription factor activity, positive regulation of protein kinase B signaling
MTMR2	9052.5	7363	10742	-0.0013607280235948954	1.1099234011713055	MTMR2, NFKB1, AKAP8, covid-19	3	GO:0046856, GO:0060304	phosphatidylinositol dephosphorylation, regulation of phosphatidylinositol dephosphorylation
PREP	9052.5	15334	2771	-0.10527900908104987	1.8769394310366598	PREP, PABPC1, covid-19	2		
PRSS50	9052.5	17334	771	-0.1948237434175093	2.5802398859477957	PRSS50, ADAMTS1, covid-19	2	GO:0006508	proteolysis
SRY	9052.5	1058	17047	0.144654038209022	0.300055175262808	SRY, EP300, NUP98, covid-19	3	GO:0045893, GO:2000020	positive regulation of transcription, DNA-templated, positive regulation of male gonad development
WNT11	9053.5	3285	14822	0.06042149067510383	0.7587987099312274	WNT11, MDFI, GNG5, covid-19	3	GO:0045892, GO:0006468, GO:0030336, GO:0030335, GO:0045893, GO:0010628, GO:0043066, GO:0030308, GO:0034394, GO:0060548, GO:0043547, GO:0051496, GO:0060021, GO:0061101, GO:0090037, GO:0090090	negative regulation of transcription, DNA-templated, protein phosphorylation, negative regulation of cell migration, positive regulation of cell migration, positive regulation of transcription, DNA-templated, positive regulation of gene expression, negative regulation of apoptotic process, negative regulation of cell growth, protein localization to cell surface, negative regulation of cell death, positive regulation of GTPase activity, positive regulation of stress fiber assembly, palate development, neuroendocrine cell differentiation, positive regulation of protein kinase C signaling, negative regulation of canonical Wnt signaling pathway
MYADM	9053.5	4068	14039	0.04640085440196704	0.8410057743252901	MYADM, ARF6, covid-19	2	GO:0031579, GO:0001933, GO:0030335, GO:0010629, GO:0030837, GO:0034115, GO:0061028, GO:0072659, GO:0090038, GO:1900026	membrane raft organization, negative regulation of protein phosphorylation, positive regulation of cell migration, negative regulation of gene expression, negative regulation of actin filament polymerization, negative regulation of heterotypic cell-cell adhesion, establishment of endothelial barrier, protein localization to plasma membrane, negative regulation of protein kinase C signaling, positive regulation of substrate adhesion-dependent cell spreading
ATG4D	9054.0	10459	7649	-0.03688146005733629	1.3525359016282674	ATG4D, P4HA2, USP54, covid-19	3		
RDH5	9054.0	13409	4699	-0.07382465902513224	1.6247698745943109	RDH5, NADH, NDUFB9, covid-19	3		
NLRP1	9054.5	9632	8477	-0.02742180055106802	1.2899903701663251	NLRP1, CLTC, AP2A2, covid-19	3	GO:0006919, GO:0051402, GO:1904784	activation of cysteine-type endopeptidase activity involved in apoptotic process, neuron apoptotic process, NLRP1 inflammasome complex assembly
TUBE1	9055.0	11958	6152	-0.05435938132856009	1.4775732687728549	TUBE1, RNF123, RHOA, covid-19	3		
GALNT5	9056.0	12395	5717	-0.060040557494605865	1.5191179654604023	GALNT5, EXT2, HYOU1, covid-19	3		
FYB1	9056.0	3467	14645	0.05718831313657234	0.7768253709941821	FYB1, CBL, LOX, covid-19	3		
KMT2E	9056.0	6415	11697	0.01041459146601982	1.033248286275473	KMT2E, MCM3, CUL2, covid-19	3	GO:0045893, GO:1900087, GO:1905437	positive regulation of transcription, DNA-templated, positive regulation of G1/S transition of mitotic cell cycle, positive regulation of histone H3-K4 trimethylation
KIF25-AS1	9057.5	4658	13457	0.03640072600649774	0.8897815086653043	KIF25-AS1, KRTAP3-2, MCM2, AKAP8, covid-19	4		
TMEM236	9058.5	1783	16334	0.10333745660138452	0.5306383491800085	TMEM236, SHBG, GRB2, AP2A2, covid-19	4		
RNU1-11P	9058.5	12687	5430	-0.06397507507076049	1.5480378720513277	RNU1-11P, TRIM25, POLA1, covid-19	3		
FOXN3	9058.5	10701	7416	-0.03957760434818913	1.3697248693963715	FOXN3, EXOSC8, covid-19	2	GO:0045892, GO:0007095	negative regulation of transcription, DNA-templated, mitotic G2 DNA damage checkpoint
EXT2	9059.0	13883	4235	-0.08112261727863325	1.6768773187674086	EXT2, ELOC, covid-19	2	GO:0001503, GO:0006024, GO:0033692, GO:0015012, GO:0015014	ossification, glycosaminoglycan biosynthetic process, cellular polysaccharide biosynthetic process, heparan sulfate proteoglycan biosynthetic process, heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process
ACSL6	9059.0	16373	1745	-0.13147521959507957	2.1055236861217494	ACSL6, UBC, RHOA, covid-19	3		
CDH8	9060.0	5440	12680	0.024756043361700925	0.9548078239200636	CDH8, CTNNB1, SLC9A3R1, covid-19	3		
P4HA1	9060.5	10786	7335	-0.040634959867042665	1.3762993695664856	P4HA1, RNF41, covid-19	2		
HMG20A	9063.0	8854	9272	-0.018529350824627124	1.2255164135461643	HMG20A, HDAC2, covid-19	2		
KRTAP10-1	9063.0	3379	14747	0.05866755119412343	0.7667075615576057	KRTAP10-1, KRTAP4-12, EIF4E2, covid-19	3		
MACF1	9063.0	8224	9902	-0.011157460803829754	1.1756958525020833	MACF1, MARK3, covid-19	2	GO:0030334, GO:0032886, GO:0043001, GO:0045773, GO:0051893	regulation of cell migration, regulation of microtubule-based process, Golgi to plasma membrane protein transport, positive regulation of axon extension, regulation of focal adhesion assembly
TDG	9064.5	5125	13004	0.029170245681125057	0.9289358412236555	TDG, SNIP1, covid-19	2	GO:0006284, GO:0006285, GO:0006298, GO:1902544	base-excision repair, base-excision repair, AP site formation, mismatch repair, regulation of DNA N-glycosylase activity
