Perturbed_gene	Pathway_ID	Pathway_name
TNF	GO:0042327	positive regulation of phosphorylation
IRGM	GO:0042327	positive regulation of phosphorylation
USP18	GO:0080134	regulation of response to stress
IRF1	GO:0080134	regulation of response to stress
NLRC5	GO:0080134	regulation of response to stress
HERC5	GO:0080134	regulation of response to stress
SOCS1	GO:0080134	regulation of response to stress
IFI16	GO:0080134	regulation of response to stress
ZBP1	GO:0080134	regulation of response to stress
IFIT1	GO:0080134	regulation of response to stress
IFNB1	GO:0080134	regulation of response to stress
RSAD2	GO:0080134	regulation of response to stress
DDX60	GO:0080134	regulation of response to stress
MEFV	GO:0080134	regulation of response to stress
IL12A	GO:0080134	regulation of response to stress
JAK2	GO:0080134	regulation of response to stress
DHX58	GO:0080134	regulation of response to stress
APOBEC3G	GO:0080134	regulation of response to stress
CASP1	GO:0080134	regulation of response to stress
TLR3	GO:0080134	regulation of response to stress
CLEC7A	GO:0080134	regulation of response to stress
SELE	GO:0080134	regulation of response to stress
TSLP	GO:0080134	regulation of response to stress
ZC3H12A	GO:0080134	regulation of response to stress
IL6	GO:0080134	regulation of response to stress
TNF	GO:0080134	regulation of response to stress
LTA	GO:0080134	regulation of response to stress
IRGM	GO:0080134	regulation of response to stress
TNFAIP3	GO:0080134	regulation of response to stress
IRF1	GO:0060333	interferon-gamma-mediated signaling pathway
NLRC5	GO:0060333	interferon-gamma-mediated signaling pathway
SOCS1	GO:0060333	interferon-gamma-mediated signaling pathway
OAS2	GO:0060333	interferon-gamma-mediated signaling pathway
TRIM22	GO:0060333	interferon-gamma-mediated signaling pathway
JAK2	GO:0060333	interferon-gamma-mediated signaling pathway
OASL	GO:0060333	interferon-gamma-mediated signaling pathway
GBP1	GO:0060333	interferon-gamma-mediated signaling pathway
IRGM	GO:0060333	interferon-gamma-mediated signaling pathway
IRF1	GO:0051240	positive regulation of multicellular organismal process
SOCS1	GO:0051240	positive regulation of multicellular organismal process
IFNL1	GO:0051240	positive regulation of multicellular organismal process
IFI16	GO:0051240	positive regulation of multicellular organismal process
ZBP1	GO:0051240	positive regulation of multicellular organismal process
RSAD2	GO:0051240	positive regulation of multicellular organismal process
DDX60	GO:0051240	positive regulation of multicellular organismal process
IFITM1	GO:0051240	positive regulation of multicellular organismal process
IL12A	GO:0051240	positive regulation of multicellular organismal process
CD274	GO:0051240	positive regulation of multicellular organismal process
JAK2	GO:0051240	positive regulation of multicellular organismal process
DHX58	GO:0051240	positive regulation of multicellular organismal process
CASP1	GO:0051240	positive regulation of multicellular organismal process
CSF3	GO:0051240	positive regulation of multicellular organismal process
KIT	GO:0051240	positive regulation of multicellular organismal process
TLR3	GO:0051240	positive regulation of multicellular organismal process
CSF2	GO:0051240	positive regulation of multicellular organismal process
CLEC7A	GO:0051240	positive regulation of multicellular organismal process
IL7R	GO:0051240	positive regulation of multicellular organismal process
CSF1	GO:0051240	positive regulation of multicellular organismal process
TSLP	GO:0051240	positive regulation of multicellular organismal process
ZC3H12A	GO:0051240	positive regulation of multicellular organismal process
CRLF2	GO:0051240	positive regulation of multicellular organismal process
IL6	GO:0051240	positive regulation of multicellular organismal process
IL18R1	GO:0051240	positive regulation of multicellular organismal process
TNF	GO:0051240	positive regulation of multicellular organismal process
LTA	GO:0051240	positive regulation of multicellular organismal process
TNFAIP3	GO:0051240	positive regulation of multicellular organismal process
CEACAM20	GO:0051240	positive regulation of multicellular organismal process
IFNA7	GO:0001932	regulation of protein phosphorylation
MAP3K8	GO:0001932	regulation of protein phosphorylation
HERC5	GO:0001932	regulation of protein phosphorylation
SOCS1	GO:0001932	regulation of protein phosphorylation
IFNL1	GO:0001932	regulation of protein phosphorylation
IFNA8	GO:0001932	regulation of protein phosphorylation
IFNA2	GO:0001932	regulation of protein phosphorylation
IFNA16	GO:0001932	regulation of protein phosphorylation
IFNW1	GO:0001932	regulation of protein phosphorylation
IFNB1	GO:0001932	regulation of protein phosphorylation
IL12A	GO:0001932	regulation of protein phosphorylation
JAK2	GO:0001932	regulation of protein phosphorylation
GBP1	GO:0001932	regulation of protein phosphorylation
CSF3	GO:0001932	regulation of protein phosphorylation
IL11	GO:0001932	regulation of protein phosphorylation
KIT	GO:0001932	regulation of protein phosphorylation
TLR3	GO:0001932	regulation of protein phosphorylation
CSF2	GO:0001932	regulation of protein phosphorylation
CSF1	GO:0001932	regulation of protein phosphorylation
TSLP	GO:0001932	regulation of protein phosphorylation
ZC3H12A	GO:0001932	regulation of protein phosphorylation
TNFSF18	GO:0001932	regulation of protein phosphorylation
IL6	GO:0001932	regulation of protein phosphorylation
TNF	GO:0001932	regulation of protein phosphorylation
IRGM	GO:0001932	regulation of protein phosphorylation
TNFAIP3	GO:0001932	regulation of protein phosphorylation
IFNA7	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNA8	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNA2	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNA16	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNW1	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNB1	GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein
IFNA7	GO:0002285	lymphocyte activation involved in immune response
IFNL1	GO:0002285	lymphocyte activation involved in immune response
IFNA8	GO:0002285	lymphocyte activation involved in immune response
IFNA2	GO:0002285	lymphocyte activation involved in immune response
IFNA16	GO:0002285	lymphocyte activation involved in immune response
IFNW1	GO:0002285	lymphocyte activation involved in immune response
IFNB1	GO:0002285	lymphocyte activation involved in immune response
ZC3H12A	GO:0002285	lymphocyte activation involved in immune response
TNFSF18	GO:0002285	lymphocyte activation involved in immune response
IL6	GO:0002285	lymphocyte activation involved in immune response
IL18R1	GO:0002285	lymphocyte activation involved in immune response
IRF1	GO:0071346	cellular response to interferon-gamma
NLRC5	GO:0071346	cellular response to interferon-gamma
SOCS1	GO:0071346	cellular response to interferon-gamma
OAS2	GO:0071346	cellular response to interferon-gamma
TRIM22	GO:0071346	cellular response to interferon-gamma
JAK2	GO:0071346	cellular response to interferon-gamma
OASL	GO:0071346	cellular response to interferon-gamma
GBP1	GO:0071346	cellular response to interferon-gamma
CASP1	GO:0071346	cellular response to interferon-gamma
TLR3	GO:0071346	cellular response to interferon-gamma
IRGM	GO:0071346	cellular response to interferon-gamma
SOCS1	GO:0050707	regulation of cytokine secretion
IFNA2	GO:0050707	regulation of cytokine secretion
CD274	GO:0050707	regulation of cytokine secretion
GBP1	GO:0050707	regulation of cytokine secretion
CASP1	GO:0050707	regulation of cytokine secretion
TSLP	GO:0050707	regulation of cytokine secretion
ZC3H12A	GO:0050707	regulation of cytokine secretion
CARD16	GO:0050707	regulation of cytokine secretion
SSC5D	GO:0050707	regulation of cytokine secretion
CRLF2	GO:0050707	regulation of cytokine secretion
TNF	GO:0050707	regulation of cytokine secretion
TNFAIP3	GO:0050707	regulation of cytokine secretion
IFNA7	GO:0045937	positive regulation of phosphate metabolic process
MAP3K8	GO:0045937	positive regulation of phosphate metabolic process
SOCS1	GO:0045937	positive regulation of phosphate metabolic process
IFNL1	GO:0045937	positive regulation of phosphate metabolic process
IFNA8	GO:0045937	positive regulation of phosphate metabolic process
IFNA2	GO:0045937	positive regulation of phosphate metabolic process
IFNA16	GO:0045937	positive regulation of phosphate metabolic process
IFNW1	GO:0045937	positive regulation of phosphate metabolic process
IFNB1	GO:0045937	positive regulation of phosphate metabolic process
IL12A	GO:0045937	positive regulation of phosphate metabolic process
JAK2	GO:0045937	positive regulation of phosphate metabolic process
CSF3	GO:0045937	positive regulation of phosphate metabolic process
IL11	GO:0045937	positive regulation of phosphate metabolic process
KIT	GO:0045937	positive regulation of phosphate metabolic process
TLR3	GO:0045937	positive regulation of phosphate metabolic process
CSF2	GO:0045937	positive regulation of phosphate metabolic process
CSF1	GO:0045937	positive regulation of phosphate metabolic process
TSLP	GO:0045937	positive regulation of phosphate metabolic process
ZC3H12A	GO:0045937	positive regulation of phosphate metabolic process
TNFSF18	GO:0045937	positive regulation of phosphate metabolic process
IL6	GO:0045937	positive regulation of phosphate metabolic process
TNF	GO:0045937	positive regulation of phosphate metabolic process
IRGM	GO:0045937	positive regulation of phosphate metabolic process
IFNA7	GO:0010562	positive regulation of phosphorus metabolic process
MAP3K8	GO:0010562	positive regulation of phosphorus metabolic process
SOCS1	GO:0010562	positive regulation of phosphorus metabolic process
IFNL1	GO:0010562	positive regulation of phosphorus metabolic process
IFNA8	GO:0010562	positive regulation of phosphorus metabolic process
IFNA2	GO:0010562	positive regulation of phosphorus metabolic process
IFNA16	GO:0010562	positive regulation of phosphorus metabolic process
IFNW1	GO:0010562	positive regulation of phosphorus metabolic process
IFNB1	GO:0010562	positive regulation of phosphorus metabolic process
IL12A	GO:0010562	positive regulation of phosphorus metabolic process
JAK2	GO:0010562	positive regulation of phosphorus metabolic process
CSF3	GO:0010562	positive regulation of phosphorus metabolic process
IL11	GO:0010562	positive regulation of phosphorus metabolic process
KIT	GO:0010562	positive regulation of phosphorus metabolic process
TLR3	GO:0010562	positive regulation of phosphorus metabolic process
CSF2	GO:0010562	positive regulation of phosphorus metabolic process
CSF1	GO:0010562	positive regulation of phosphorus metabolic process
TSLP	GO:0010562	positive regulation of phosphorus metabolic process
ZC3H12A	GO:0010562	positive regulation of phosphorus metabolic process
TNFSF18	GO:0010562	positive regulation of phosphorus metabolic process
IL6	GO:0010562	positive regulation of phosphorus metabolic process
TNF	GO:0010562	positive regulation of phosphorus metabolic process
IRGM	GO:0010562	positive regulation of phosphorus metabolic process
IFNA2	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
IFNB1	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
RSAD2	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
IL12A	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
IL6	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
IL18R1	GO:0035743	CD4-positive, alpha-beta T cell cytokine production
IFNA7	GO:0042325	regulation of phosphorylation
NLRC5	GO:0042325	regulation of phosphorylation
MAP3K8	GO:0042325	regulation of phosphorylation
HERC5	GO:0042325	regulation of phosphorylation
SOCS1	GO:0042325	regulation of phosphorylation
IFNL1	GO:0042325	regulation of phosphorylation
IFNA8	GO:0042325	regulation of phosphorylation
IFNA2	GO:0042325	regulation of phosphorylation
IFNA16	GO:0042325	regulation of phosphorylation
IFNW1	GO:0042325	regulation of phosphorylation
IFNB1	GO:0042325	regulation of phosphorylation
IL12A	GO:0042325	regulation of phosphorylation
JAK2	GO:0042325	regulation of phosphorylation
GBP1	GO:0042325	regulation of phosphorylation
CSF3	GO:0042325	regulation of phosphorylation
IL11	GO:0042325	regulation of phosphorylation
KIT	GO:0042325	regulation of phosphorylation
TLR3	GO:0042325	regulation of phosphorylation
CSF2	GO:0042325	regulation of phosphorylation
CSF1	GO:0042325	regulation of phosphorylation
TSLP	GO:0042325	regulation of phosphorylation
ZC3H12A	GO:0042325	regulation of phosphorylation
TNFSF18	GO:0042325	regulation of phosphorylation
IL6	GO:0042325	regulation of phosphorylation
TNF	GO:0042325	regulation of phosphorylation
IRGM	GO:0042325	regulation of phosphorylation
TNFAIP3	GO:0042325	regulation of phosphorylation
USP18	GO:0050789	regulation of biological process
IFNA7	GO:0050789	regulation of biological process
IRF1	GO:0050789	regulation of biological process
NLRC5	GO:0050789	regulation of biological process
MAP3K8	GO:0050789	regulation of biological process
HERC5	GO:0050789	regulation of biological process
NLRP4	GO:0050789	regulation of biological process
ISG20	GO:0050789	regulation of biological process
SOCS1	GO:0050789	regulation of biological process
IFNL1	GO:0050789	regulation of biological process
